source, target, gene_source,gene_target,taxon,score,neighborhood, fusion, phylogen_profile, co_expression,expt, db_score, text_mining,source_essential,target_essential,edge_type
373153.SPD_1439,373153.SPD_2042,rpsO,rpsB,373153,0.999,0.215,0,0,0.831,0.999,0.997,0.502,n,n,N-N
373153.SPD_1439,373153.SPD_0212,rpsO,rplO,373153,0.999,0,0,0.421,0.814,0.999,0.454,0.53,n,n,N-N
373153.SPD_1439,373153.SPD_0217,rpsO,rpsK,373153,0.999,0.047,0,0,0.834,0.999,0.997,0.613,n,y,N-E
373153.SPD_1440,373153.SPD_1448,SPD_1440,SPD_1448,373153,0.874,0.378,0,0.589,0,0,0,0.547,y,n,E-N
373153.SPD_1442,373153.SPD_1443,SPD_1442,SPD_1443,373153,0.965,0.845,0.783,0,0,0,0,0,n,n,N-N
171101.spr1471,171101.spr1470,spr1471,spr1470,171101,0.965,0.845,0.782,0,0,0,0,0,n,n,N-N
171101.spr1471,171101.spr1472,spr1471,thrS,171101,0.792,0.792,0,0,0,0,0,0,n,n,N-N
373153.SPD_1444,373153.SPD_0658,thrS,prfB,373153,0.998,0.052,0,0.181,0.183,0.255,0.997,0.129,y,n,E-N
373153.SPD_1444,373153.SPD_0193,thrS,rplC,373153,0.998,0,0,0.25,0.321,0.252,0.995,0.317,y,n,E-N
373153.SPD_1444,373153.SPD_0219,thrS,rplQ,373153,0.998,0,0,0,0.25,0.254,0.997,0,y,y,E-E
373153.SPD_1444,373153.SPD_0550,thrS,rplK,373153,0.998,0.051,0,0.172,0.198,0.257,0.996,0.258,y,y,E-E
373153.SPD_1444,373153.SPD_0989,thrS,rplU,373153,0.998,0.106,0,0,0.197,0.25,0.997,0,y,n,E-N
373153.SPD_1444,373153.SPD_1148,thrS,rplS,373153,0.998,0.043,0,0,0.184,0.269,0.997,0,y,n,E-N
373153.SPD_1444,373153.SPD_1963,thrS,rpmF,373153,0.997,0.078,0,0,0.086,0.269,0.997,0.058,y,y,E-E
373153.SPD_1444,373153.SPD_0212,thrS,rplO,373153,0.997,0,0,0.159,0.252,0.248,0.994,0.21,y,n,E-N
373153.SPD_1444,373153.SPD_0274,thrS,rplM,373153,0.997,0,0,0.165,0.188,0.249,0.995,0.073,y,y,E-E
373153.SPD_1444,373153.SPD_0204,thrS,rplX,373153,0.996,0,0,0,0.163,0.24,0.995,0,y,n,E-N
373153.SPD_1444,373153.SPD_0200,thrS,rplP,373153,0.996,0,0,0,0.186,0.245,0.994,0.049,y,y,E-E
373153.SPD_1444,373153.SPD_0196,thrS,rplB,373153,0.993,0,0,0.254,0.287,0.254,0.986,0,y,y,E-E
373153.SPD_1444,373153.SPD_0194,thrS,rplD,373153,0.993,0,0,0,0.259,0.232,0.99,0.044,y,y,E-E
373153.SPD_1444,373153.SPD_2031,thrS,rplI,373153,0.993,0.057,0,0,0.186,0.269,0.99,0.065,y,n,E-N
373153.SPD_1444,373153.SPD_0991,thrS,rpmA,373153,0.992,0.106,0,0,0.209,0.262,0.987,0,y,y,E-E
373153.SPD_1444,373153.SPD_1187,thrS,rplL,373153,0.992,0,0,0,0.106,0.221,0.99,0.065,y,n,E-N
373153.SPD_1444,373153.SPD_0198,thrS,rplV,373153,0.988,0,0,0,0.154,0.225,0.98,0.212,y,n,E-N
373153.SPD_1444,373153.SPD_1105,thrS,rnc,373153,0.985,0.128,0,0,0.072,0.25,0.975,0.197,y,n,E-N
373153.SPD_1444,373153.SPD_0849,thrS,rplT,373153,0.977,0.378,0,0,0.085,0.254,0.937,0.294,y,y,E-E
373153.SPD_1444,373153.SPD_0551,thrS,rplA,373153,0.958,0,0,0,0.192,0.22,0.921,0.258,y,y,E-E
373153.SPD_1445,373153.SPD_1446,SPD_1445,SPD_1446,373153,0.984,0.896,0.192,0.779,0.073,0.225,0,0.069,n,n,N-N
373153.SPD_1445,373153.SPD_0805,SPD_1445,SPD_0805,373153,0.866,0.376,0,0.775,0,0.108,0,0.06,n,y,N-E
373153.SPD_1445,373153.SPD_1027,SPD_1445,SPD_1027,373153,0.812,0,0,0,0.066,0.217,0.756,0.073,n,n,N-N
373153.SPD_1445,373153.SPD_1028,SPD_1445,acoA,373153,0.771,0,0,0,0.067,0.108,0.743,0.058,n,n,N-N
373153.SPD_1445,373153.SPD_0804,SPD_1445,SPD_0804,373153,0.766,0.377,0,0.636,0,0,0,0.054,n,n,N-N
373153.SPD_1445,373153.SPD_1447,SPD_1445,SPD_1447,373153,0.745,0.715,0,0,0.075,0.102,0,0.048,n,n,N-N
373153.SPD_1445,373153.SPD_0081,SPD_1445,SPD_0081,373153,0.739,0.063,0.037,0.333,0.073,0.225,0,0.509,n,n,N-N
373153.SPD_1445,373153.SPD_0250,SPD_1445,Pullulanase,373153,0.735,0,0,0,0.067,0.226,0.644,0.094,n,n,N-N
373153.SPD_1445,373153.SPD_1542,SPD_1445,stkP,373153,0.731,0.043,0,0,0.107,0.223,0.601,0.144,n,y,N-E
373153.SPD_1445,373153.SPD_1026,SPD_1445,SPD_1026,373153,0.725,0,0,0,0.067,0.223,0.644,0.063,n,n,N-N
373153.SPD_1445,373153.SPD_0980,SPD_1445,prs2,373153,0.712,0.042,0,0,0,0.203,0.644,0.066,n,n,N-N
373153.SPD_1445,373153.SPD_0033,SPD_1445,prsA,373153,0.712,0.042,0,0,0,0.203,0.644,0.066,n,n,N-N
373153.SPD_1445,373153.SPD_1179,SPD_1445,SPD_1179,373153,0.711,0,0,0,0.107,0.223,0.601,0.08,n,n,N-N
373153.SPD_1446,373153.SPD_1445,SPD_1446,SPD_1445,373153,0.984,0.896,0.192,0.779,0.073,0.225,0,0.069,n,n,N-N
373153.SPD_1446,373153.SPD_0805,SPD_1446,SPD_0805,373153,0.937,0.378,0,0.735,0.074,0,0,0.638,n,y,N-E
373153.SPD_1446,373153.SPD_0804,SPD_1446,SPD_0804,373153,0.872,0.378,0,0.581,0.069,0,0,0.536,n,n,N-N
373153.SPD_1446,373153.SPD_0352,SPD_1446,SPD_0352,373153,0.713,0.054,0,0,0,0.13,0,0.68,n,n,N-N
373153.SPD_1446,373153.SPD_0158,SPD_1446,SPD_0158,373153,0.7,0.043,0,0,0,0,0,0.7,n,n,N-N
373153.SPD_1447,373153.SPD_0378,SPD_1447,SPD_0378,373153,0.756,0.053,0,0,0.066,0.122,0.711,0.082,n,n,N-N
373153.SPD_1447,373153.SPD_1921,SPD_1447,SPD_1921,373153,0.746,0.058,0.741,0,0,0,0,0,n,n,N-N
373153.SPD_1447,373153.SPD_1445,SPD_1447,SPD_1445,373153,0.745,0.715,0,0,0.075,0.102,0,0.048,n,n,N-N
373153.SPD_1447,373153.SPD_1034,SPD_1447,SPD_1034,373153,0.727,0.063,0,0,0.067,0,0.706,0.064,n,n,N-N
373153.SPD_1447,373153.SPD_1433,SPD_1447,SPD_1433,373153,0.72,0,0,0,0.066,0,0.707,0.061,n,n,N-N
373153.SPD_1447,373153.SPD_2068,SPD_1447,SPD_2068,373153,0.719,0.085,0,0,0.067,0.113,0.673,0,n,n,N-N
373153.SPD_1448,373153.SPD_1440,SPD_1448,SPD_1440,373153,0.874,0.378,0,0.589,0,0,0,0.547,n,y,N-E
373153.SPD_1448,373153.SPD_1449,SPD_1448,SPD_1449,373153,0.8,0.751,0,0.23,0,0,0,0,n,n,N-N
170187.SP_0462,170187.SP_0463,SP_0462,SP_0463,170187,0.893,0.48,0,0.587,0,0,0,0.542,n,n,N-N
170187.SP_0462,170187.SP_0057,SP_0462,strH,170187,0.776,0.415,0,0,0,0,0,0.634,n,n,N-N
170187.SP_0462,170187.SP_0468,SP_0462,SP_0468,170187,0.76,0.241,0,0.401,0,0,0,0.515,n,n,N-N
170187.SP_0462,170187.SP_1732,SP_0462,stkP,170187,0.731,0.32,0,0,0.066,0.111,0,0.58,n,n,N-N
170187.SP_0462,170187.SP_1154,SP_0462,zmpA,170187,0.716,0.415,0,0,0,0,0,0.536,n,n,N-N
373153.SPD_1449,373153.SPD_1465,SPD_1449,SPD_1465,373153,0.815,0.191,0,0,0.055,0.127,0.756,0,n,n,N-N
373153.SPD_1449,373153.SPD_1448,SPD_1449,SPD_1448,373153,0.8,0.751,0,0.23,0,0,0,0,n,n,N-N
373153.SPD_1449,373153.SPD_1542,SPD_1449,stkP,373153,0.733,0.087,0,0,0.066,0.218,0.629,0.09,n,y,N-E
373153.SPD_1449,373153.SPD_1179,SPD_1449,SPD_1179,373153,0.731,0.078,0,0,0.066,0.218,0.629,0.09,n,n,N-N
373153.SPD_1449,373153.SPD_0677,SPD_1449,SPD_0677,373153,0.715,0.051,0,0,0,0.214,0.644,0.054,n,n,N-N
373153.SPD_1449,373153.SPD_0676,SPD_1449,SPD_0676,373153,0.715,0.051,0,0,0,0.214,0.644,0.054,n,n,N-N
373153.SPD_1450,373153.SPD_1451,SPD_1450,SPD_1451,373153,0.845,0.845,0,0,0,0,0,0,n,n,N-N
373153.SPD_1450,373153.SPD_2000,SPD_1450,adcR,373153,0.732,0.051,0,0,0,0,0,0.73,n,n,N-N
373153.SPD_1450,373153.SPD_1384,SPD_1450,SPD_1384,373153,0.723,0.259,0,0,0,0,0,0.642,n,y,N-E
373153.SPD_0967,373153.SPD_1222,murA-1,murB,373153,0.99,0.106,0,0.463,0.069,0.102,0.9,0.816,y,y,E-E
373153.SPD_0967,373153.SPD_0874,murA-1,glmU,373153,0.976,0.063,0,0.288,0.071,0.101,0.9,0.656,y,y,E-E
373153.SPD_0967,373153.SPD_0598,murA-1,murD,373153,0.92,0.104,0,0.721,0.072,0.11,0,0.675,y,y,E-E
373153.SPD_0967,373153.SPD_1349,murA-1,murC,373153,0.903,0.104,0,0.689,0.066,0.102,0,0.651,y,y,E-E
373153.SPD_0967,373153.SPD_1217,murA-1,SPD_1217,373153,0.9,0,0,0,0,0,0.9,0,y,n,E-N
373153.SPD_0967,373153.SPD_1483,murA-1,murF,373153,0.876,0.104,0,0.627,0.066,0,0,0.652,y,y,E-E
373153.SPD_0967,373153.SPD_1764,murA-1,murA-2,373153,0.824,0,0,0.78,0,0,0.8,0.518,y,n,E-N
373153.SPD_0967,373153.SPD_0970,murA-1,map,373153,0.818,0.771,0,0.161,0.076,0,0,0.093,y,y,E-E
373153.SPD_0967,373153.SPD_0969,murA-1,SPD_0969,373153,0.806,0.806,0,0,0,0,0,0,y,n,E-N
373153.SPD_0967,373153.SPD_0968,murA-1,SPD_0968,373153,0.806,0.806,0,0,0,0,0,0,y,n,E-N
373153.SPD_0967,373153.SPD_1359,murA-1,murE,373153,0.801,0.104,0,0.33,0.066,0.102,0,0.666,y,y,E-E
373153.SPD_0967,373153.SPD_0307,murA-1,mraY,373153,0.788,0.104,0,0.709,0.067,0.1,0,0.183,y,y,E-E
373153.SPD_0967,373153.SPD_0952,murA-1,SPD_0952,373153,0.737,0.104,0,0.641,0.068,0.116,0,0.161,y,y,E-E
373153.SPD_0967,373153.SPD_0706,murA-1,SPD_0706,373153,0.722,0.081,0,0.644,0.068,0.116,0,0.13,y,y,E-E
171101.spr1481,171101.spr1480,spr1481,marR,171101,0.845,0.845,0,0,0,0,0,0,n,n,N-N
373153.SPD_1452,373153.SPD_0475,SPD_1452,SPD_0475,373153,0.7,0,0,0.7,0,0,0,0,n,n,N-N
373153.SPD_1207,373153.SPD_1203,tyrA,pheA,373153,0.994,0.729,0,0.461,0.08,0,0.9,0.649,n,n,N-N
373153.SPD_1207,373153.SPD_1205,tyrA,aroA,373153,0.984,0.729,0.847,0.271,0,0,0,0.539,n,n,N-N
373153.SPD_1207,373153.SPD_1209,tyrA,aroB,373153,0.973,0.896,0,0.32,0.066,0,0,0.646,n,n,N-N
373153.SPD_1207,373153.SPD_1208,tyrA,aroC,373153,0.966,0.896,0,0.234,0.066,0.11,0,0.571,n,n,N-N
373153.SPD_1207,373153.SPD_1151,tyrA,SPD_1151,373153,0.957,0.158,0,0,0.066,0.11,0.9,0.49,n,n,N-N
373153.SPD_1207,373153.SPD_1210,tyrA,aroE,373153,0.947,0.867,0,0.184,0,0,0,0.551,n,n,N-N
373153.SPD_1207,373153.SPD_1204,tyrA,aroK,373153,0.91,0.729,0,0.176,0.069,0,0,0.619,n,n,N-N
373153.SPD_1207,373153.SPD_1206,tyrA,SPD_1206,373153,0.894,0.894,0,0,0,0,0,0,n,n,N-N
373153.SPD_1207,373153.SPD_1212,tyrA,SPD_1212,373153,0.868,0.867,0,0,0,0,0,0,n,n,N-N
373153.SPD_1207,373153.SPD_1211,tyrA,aroD,373153,0.835,0.823,0,0,0,0,0,0.105,n,n,N-N
373153.SPD_1207,373153.SPD_1428,tyrA,cmk,373153,0.816,0.262,0.568,0,0,0,0,0.472,n,n,N-N
373153.SPD_1207,373153.SPD_0578,tyrA,pabB,373153,0.774,0.369,0,0,0.072,0,0,0.646,n,n,N-N
373153.SPD_1207,373153.SPD_1602,tyrA,trpE,373153,0.748,0.337,0,0,0.067,0,0,0.626,n,n,N-N
373153.SPD_1457,373153.SPD_1458,dtd,relA,373153,0.914,0.836,0.005,0,0.066,0,0,0.481,n,y,N-E
373153.SPD_1457,373153.SPD_0708,dtd,SPD_0708,373153,0.7,0.378,0.538,0,0,0,0,0,n,n,N-N
373153.SPD_1458,373153.SPD_0982,relA,SPD_0982,373153,0.965,0.089,0,0,0,0,0.9,0.65,y,y,E-E
373153.SPD_1458,373153.SPD_1548,relA,gmk,373153,0.942,0.158,0.217,0,0.067,0,0.9,0.21,y,n,E-N
373153.SPD_1458,373153.SPD_1757,relA,ndk,373153,0.927,0.084,0,0,0.055,0,0.9,0.259,y,n,E-N
373153.SPD_1458,373153.SPD_0680,relA,SPD_0680,373153,0.914,0,0,0,0.089,0.104,0.9,0.072,y,n,E-N
373153.SPD_1458,373153.SPD_1042,relA,nrdE,373153,0.914,0,0,0,0.089,0.104,0.9,0.072,y,y,E-E
373153.SPD_1458,373153.SPD_1457,relA,dtd,373153,0.914,0.836,0.005,0,0.066,0,0,0.481,y,n,E-N
373153.SPD_1458,373153.SPD_0856,relA,dgkA,373153,0.913,0.084,0,0,0.066,0,0.9,0.107,y,n,E-N
373153.SPD_1458,373153.SPD_0187,relA,nrdD,373153,0.909,0.131,0,0,0,0,0.9,0,y,n,E-N
373153.SPD_1458,373153.SPD_0790,relA,pyk,373153,0.909,0,0,0,0.066,0,0.9,0.107,y,y,E-E
373153.SPD_1458,373153.SPD_1043,relA,nrdF,373153,0.904,0,0,0,0.081,0,0.9,0,y,n,E-N
373153.SPD_1458,373153.SPD_0167,relA,ribB,373153,0.894,0.405,0,0,0.102,0,0.8,0.129,y,n,E-N
373153.SPD_1458,373153.SPD_0532,relA,recJ,373153,0.866,0.451,0.741,0,0.069,0.111,0,0,y,n,E-N
373153.SPD_1458,373153.SPD_0038,relA,polA,373153,0.843,0.415,0,0.262,0.09,0,0,0.649,y,n,E-N
373153.SPD_1458,373153.SPD_0271,relA,folE,373153,0.824,0,0,0,0.067,0.101,0.8,0.079,y,y,E-E
373153.SPD_1458,373153.SPD_0857,relA,era,373153,0.76,0.158,0,0.688,0.071,0.106,0,0.071,y,n,E-N
373153.SPD_1458,373153.SPD_1479,relA,ftsZ,373153,0.716,0.102,0,0.564,0,0.101,0,0.289,y,y,E-E
373153.SPD_1458,373153.SPD_1274,relA,guaA,373153,0.7,0.063,0,0,0.067,0,0,0.685,y,n,E-N
373153.SPD_1234,373153.SPD_1233,SPD_1234,SPD_1233,373153,0.973,0.909,0,0,0.067,0,0,0.712,n,n,N-N
373153.SPD_1234,373153.SPD_1235,SPD_1234,SPD_1235,373153,0.934,0.896,0,0.301,0,0,0,0.162,n,n,N-N
373153.SPD_1234,373153.SPD_1236,SPD_1234,spx,373153,0.897,0.896,0,0,0,0,0,0.045,n,n,N-N
373153.SPD_1234,373153.SPD_0465,SPD_1234,SPD_0465,373153,0.768,0,0,0.23,0,0,0,0.712,n,n,N-N
373153.SPD_1234,373153.SPD_1238,SPD_1234,SPD_1238,373153,0.761,0.477,0,0,0.069,0,0,0.548,n,n,N-N
373153.SPD_1234,373153.SPD_0464,SPD_1234,SPD_0464,373153,0.745,0,0,0.153,0,0,0,0.712,n,n,N-N
373153.SPD_1234,373153.SPD_2033,SPD_1234,yfiA,373153,0.716,0.068,0,0,0.068,0,0,0.7,n,n,N-N
373153.SPD_1234,373153.SPD_1332,SPD_1234,SPD_1332,373153,0.712,0,0,0,0,0,0,0.712,n,n,N-N
373153.SPD_1234,373153.SPD_2036,SPD_1234,SPD_2036,373153,0.7,0,0,0,0,0,0,0.7,n,n,N-N
170187.SP_0168,170187.SP_0166,SP_0168,SP_0166,170187,0.85,0.85,0,0,0,0,0,0,n,n,N-N
170187.SP_0168,170187.SP_0167,SP_0168,SP_0167,170187,0.847,0.846,0,0,0,0,0,0,n,n,N-N
373153.SPD_1459,373153.SPD_1298,SPD_1459,nox,373153,0.997,0.158,0,0,0.102,0,0.997,0.119,n,n,N-N
373153.SPD_1459,373153.SPD_0850,SPD_1459,gloA,373153,0.919,0.088,0,0,0.109,0,0.9,0.13,n,n,N-N
373153.SPD_1459,373153.SPD_0637,SPD_1459,SPD_0637,373153,0.917,0.063,0,0,0.109,0,0.9,0.13,n,n,N-N
373153.SPD_1460,373153.SPD_0700,pepO,pepN,373153,0.9,0.13,0,0.252,0.069,0,0,0.854,n,n,N-N
373153.SPD_1460,373153.SPD_0787,pepO,pepX,373153,0.861,0.051,0,0,0,0,0,0.859,n,n,N-N
373153.SPD_1461,373153.SPD_1462,psaB,psaC,373153,0.999,0.896,0.258,0.771,0.467,0.12,0.8,0.865,y,n,E-N
373153.SPD_1461,373153.SPD_1463,psaB,SPD_1463,373153,0.997,0.827,0.069,0.777,0.186,0,0.8,0.651,y,n,E-N
373153.SPD_1461,373153.SPD_1997,psaB,adcA,373153,0.926,0.38,0.002,0.559,0.262,0,0,0.679,y,n,E-N
373153.SPD_1461,373153.SPD_1998,psaB,adcB,373153,0.821,0.262,0.065,0.485,0.467,0.12,0,0.13,y,n,E-N
373153.SPD_1461,373153.SPD_0888,psaB,lmb,373153,0.757,0.104,0.016,0.67,0.186,0,0,0.111,y,y,E-E
373153.SPD_1462,373153.SPD_1463,psaC,SPD_1463,373153,0.999,0.827,0.884,0.784,0.172,0,0.8,0.646,n,n,N-N
373153.SPD_1462,373153.SPD_1461,psaC,psaB,373153,0.999,0.896,0.258,0.771,0.467,0.12,0.8,0.865,n,y,N-E
373153.SPD_1462,373153.SPD_1997,psaC,adcA,373153,0.931,0.38,0.024,0.73,0.188,0,0,0.558,n,n,N-N
373153.SPD_1462,373153.SPD_0888,psaC,lmb,373153,0.827,0.096,0.08,0.762,0.172,0,0,0.111,n,y,N-E
373153.SPD_1462,373153.SPD_1464,psaC,psaD,373153,0.809,0.653,0,0,0,0,0,0.47,n,n,N-N
373153.SPD_1462,373153.SPD_1999,psaC,adcC,373153,0.808,0.193,0.268,0.354,0.467,0.12,0,0.13,n,n,N-N
373153.SPD_1463,373153.SPD_1462,SPD_1463,psaC,373153,0.999,0.827,0.884,0.784,0.172,0,0.8,0.646,n,n,N-N
373153.SPD_1463,373153.SPD_1461,SPD_1463,psaB,373153,0.997,0.827,0.069,0.777,0.186,0,0.8,0.651,n,y,N-E
373153.SPD_1463,373153.SPD_1998,SPD_1463,adcB,373153,0.77,0.082,0.03,0.701,0.172,0,0,0.111,n,n,N-N
373153.SPD_1463,373153.SPD_1737,SPD_1463,lytA,373153,0.736,0.063,0,0,0,0,0,0.73,n,n,N-N
373153.SPD_1463,373153.SPD_0868,SPD_1463,SPD_0868,373153,0.731,0,0,0,0,0,0,0.731,n,n,N-N
373153.SPD_1463,373153.SPD_1726,SPD_1463,ply,373153,0.731,0,0,0,0,0,0,0.731,n,n,N-N
373153.SPD_1464,373153.SPD_0667,psaD,sodA,373153,0.829,0.074,0,0,0.122,0,0,0.806,n,n,N-N
373153.SPD_1464,373153.SPD_1462,psaD,psaC,373153,0.809,0.653,0,0,0,0,0,0.47,n,n,N-N
373153.SPD_1464,373153.SPD_0038,psaD,polA,373153,0.807,0.408,0,0,0,0,0,0.688,n,n,N-N
373153.SPD_1464,373153.SPD_1298,psaD,nox,373153,0.806,0,0,0,0,0,0,0.806,n,n,N-N
373153.SPD_1464,373153.SPD_1567,psaD,trx,373153,0.796,0.083,0,0,0,0.141,0,0.762,n,n,N-N
373153.SPD_1464,373153.SPD_1287,psaD,trxB,373153,0.772,0.102,0,0,0.075,0,0,0.748,n,y,N-E
373153.SPD_1464,373153.SPD_0532,psaD,recJ,373153,0.712,0.06,0,0,0,0,0,0.707,n,n,N-N
373153.SPD_1465,373153.SPD_0038,SPD_1465,polA,373153,0.999,0.41,0,0,0.31,0.241,0.997,0.733,n,n,N-N
373153.SPD_1465,373153.SPD_0002,SPD_1465,dnaN,373153,0.993,0.101,0,0,0.075,0.129,0.992,0.067,n,n,N-N
373153.SPD_1465,373153.SPD_1466,SPD_1465,SPD_1466,373153,0.982,0.896,0,0.777,0.187,0.143,0,0.063,n,n,N-N
373153.SPD_1465,373153.SPD_0419,SPD_1465,dinP,373153,0.98,0.107,0,0,0.189,0.125,0.961,0.346,n,n,N-N
373153.SPD_1465,373153.SPD_1120,SPD_1465,topA,373153,0.971,0.385,0,0,0.107,0.14,0.935,0.216,n,y,N-E
373153.SPD_1465,373153.SPD_1739,SPD_1465,recA,373153,0.97,0.324,0,0,0.154,0.226,0.882,0.524,n,n,N-N
373153.SPD_1465,373153.SPD_0705,SPD_1465,dinG,373153,0.956,0.083,0,0,0.081,0.143,0.946,0.057,n,n,N-N
373153.SPD_1465,373153.SPD_0826,SPD_1465,holB,373153,0.848,0.103,0,0,0.098,0.136,0.802,0.075,n,y,N-E
373153.SPD_1465,373153.SPD_1449,SPD_1465,SPD_1449,373153,0.815,0.191,0,0,0.055,0.127,0.756,0,n,n,N-N
373153.SPD_1465,373153.SPD_1061,SPD_1465,SPD_1061,373153,0.804,0.143,0,0,0.055,0.127,0.756,0,n,n,N-N
373153.SPD_1465,373153.SPD_0539,SPD_1465,SPD_0539,373153,0.804,0.143,0,0,0.055,0.127,0.756,0,n,n,N-N
373153.SPD_1465,373153.SPD_0532,SPD_1465,recJ,373153,0.743,0.132,0,0,0,0,0,0.717,n,n,N-N
373153.SPD_1465,373153.SPD_0126,SPD_1465,pspA,373153,0.736,0.106,0,0,0.306,0.135,0.538,0.102,n,n,N-N
373153.SPD_1465,373153.SPD_1104,SPD_1465,smc,373153,0.734,0.097,0,0,0.306,0.135,0.538,0.102,n,y,N-E
373153.SPD_1465,373153.SPD_0933,SPD_1465,SPD_0933,373153,0.734,0.097,0,0,0.306,0.135,0.538,0.102,n,n,N-N
373153.SPD_1466,373153.SPD_1465,SPD_1466,SPD_1465,373153,0.982,0.896,0,0.777,0.187,0.143,0,0.063,n,n,N-N
373153.SPD_1467,373153.SPD_1974,SPD_1467,SPD_1974,373153,0.944,0.089,0,0.72,0,0,0.8,0,n,n,N-N
373153.SPD_1467,373153.SPD_1988,SPD_1467,SPD_1988,373153,0.846,0,0,0.783,0,0,0.8,0,n,n,N-N
373153.SPD_1468,373153.SPD_0445,gpmA,pgk,373153,0.995,0,0,0,0.769,0.211,0.9,0.761,y,y,E-E
373153.SPD_1468,373153.SPD_1012,gpmA,eno,373153,0.994,0.147,0,0,0.769,0.216,0.9,0.708,y,y,E-E
373153.SPD_1468,373153.SPD_1897,gpmA,pgi,373153,0.975,0,0,0,0.605,0,0.8,0.716,y,y,E-E
373153.SPD_1468,373153.SPD_1404,gpmA,tpiA,373153,0.955,0.158,0,0,0.769,0.214,0,0.743,y,y,E-E
373153.SPD_1468,373153.SPD_0526,gpmA,fba,373153,0.945,0,0,0,0.293,0.197,0.8,0.576,y,y,E-E
373153.SPD_1468,373153.SPD_1004,gpmA,gapN,373153,0.92,0,0,0,0.067,0.105,0.9,0.161,y,n,E-N
373153.SPD_1468,373153.SPD_1011,gpmA,SPD_1011,373153,0.9,0,0,0,0,0,0.9,0.044,y,n,E-N
373153.SPD_1468,373153.SPD_0457,gpmA,SPD_0457,373153,0.9,0,0,0,0,0,0.9,0,y,n,E-N
373153.SPD_1468,373153.SPD_0790,gpmA,pyk,373153,0.889,0.103,0,0,0.691,0,0.221,0.547,y,y,E-E
373153.SPD_1468,373153.SPD_1100,gpmA,zwf,373153,0.863,0.044,0,0,0.115,0.135,0.8,0.211,y,n,E-N
373153.SPD_1468,373153.SPD_1839,gpmA,tkt,373153,0.853,0,0,0,0.076,0.119,0.8,0.205,y,n,E-N
373153.SPD_1468,373153.SPD_1823,gpmA,gap,373153,0.833,0.05,0,0,0.604,0.139,0,0.546,y,n,E-N
373153.SPD_1468,373153.SPD_0737,gpmA,deoC,373153,0.812,0,0,0,0.081,0,0.8,0.06,y,n,E-N
373153.SPD_1468,373153.SPD_0289,gpmA,eda,373153,0.812,0,0,0,0,0,0.8,0.103,y,n,E-N
373153.SPD_1468,373153.SPD_1957,gpmA,Transketolase,373153,0.8,0,0,0,0,0,0.8,0,y,n,E-N
373153.SPD_1468,373153.SPD_1958,gpmA,SPD_1958,373153,0.8,0,0,0,0,0,0.8,0,y,n,E-N
373153.SPD_1468,373153.SPD_0789,gpmA,pfkA,373153,0.797,0.13,0,0,0.269,0,0.329,0.582,y,y,E-E
373153.SPD_1468,373153.SPD_0870,gpmA,SPD_0870,373153,0.722,0.064,0,0.627,0.075,0.133,0,0.163,y,n,E-N
373153.SPD_1470,373153.SPD_1471,SPD_1470,SPD_1471,373153,0.845,0.845,0,0,0,0,0,0,n,n,N-N
373153.SPD_1472,373153.SPD_0238,ileS,leuS,373153,0.957,0.15,0,0,0.799,0.288,0.579,0.655,y,n,E-N
